agbd,agbd_se,lat,lon,ndvi_postmonsoon,evi_postmonsoon,ndvi_dryseason,evi_dryseason,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
19.259767532348633,2.9820261001586914,23.50026470079823,72.89008817933158,0.45710966,0.3564897085971601,0.7946982,0.5895145678649317,0.0334,0.06263333333333333,0.04143333333333333,0.10384285714285715,0.27425,0.33485,0.3622,0.35435000000000005,0.31145,0.17726666666666668,0.10000000000000002
1.1160930395126343,3.0066730976104736,23.50026470079823,72.8909864946157,0.4924079,0.34366243367316524,0.6927442,0.4753868835130599,0.040825,0.07061666666666666,0.056850000000000005,0.10592499999999999,0.2462,0.30035,0.31320000000000003,0.32375,0.32555,0.176475,0.1028
1.5648930072784424,3.004117965698242,23.50026470079823,72.90199085684617,0.41866964,0.2550173952877961,0.75414556,0.5226616518501633,0.0364,0.06105,0.04485,0.09408,0.23845000000000002,0.3028,0.32,0.3226,0.3178,0.17268333333333333,0.10415
1.0619250535964966,3.0070250034332275,23.50048927961926,72.89121107343674,0.46098524,0.307231442094542,0.800148,0.6073943661971832,0.0364,0.06426666666666667,0.0405,0.099125,0.26478,0.3282,0.3648,0.34815000000000007,0.3305666666666667,0.18030000000000002,0.09603999999999999
1.6303950548171997,3.0037879943847656,23.50071385844029,72.88941444286849,0.40432534,0.27935216770168225,0.7472971,0.5370314898715693,0.0388,0.067075,0.0485,0.09820000000000001,0.274,0.32465,0.33535000000000004,0.3448,0.30763333333333337,0.17463333333333333,0.08745000000000001
1.6303950548171997,3.0037879943847656,23.50071385844029,72.88963902168952,0.37925497,0.2578383725431164,0.7280329,0.4838741127837143,0.038733333333333335,0.06805,0.04635,0.10016666666666668,0.2406,0.29500000000000004,0.29450000000000004,0.3029,0.30763333333333337,0.17435,0.08846000000000001
1.1715970039367676,3.006324052810669,23.50071385844029,72.90176627802514,0.32336673,0.18299101142285307,0.7041164,0.46377499367248787,0.038220000000000004,0.06275000000000001,0.05133333333333334,0.09800000000000002,0.23550000000000001,0.28454999999999997,0.29564999999999997,0.30245,0.30990000000000006,0.17733333333333334,0.10855000000000001
1.22843599319458,3.0059781074523926,23.50093843726132,72.89166023107879,0.3580848,0.23467832006665845,0.74881256,0.5274337109423628,0.0367,0.0623,0.047375,0.10100000000000002,0.24880000000000002,0.30765,0.32983333333333337,0.32326666666666665,0.3327,0.16702,0.09602500000000001
50.17927551269531,2.991806983947754,23.50093843726132,72.90131712038307,0.57271504,0.36718823345329366,0.6067156,0.3782382932584586,0.043725,0.06521666666666667,0.06520000000000001,0.11106666666666669,0.208425,0.2455,0.26636666666666664,0.27275000000000005,0.29945,0.20755,0.1412
1.500722050666809,3.004451036453247,23.501163016082348,72.88918986404747,0.3866024,0.2483546633576371,0.5482325,0.34835909540851284,0.053000000000000005,0.07640000000000001,0.07540000000000001,0.10772500000000002,0.22045000000000003,0.2583333333333333,0.2584,0.2776,0.3136333333333334,0.18389999999999998,0.11656666666666667
3.013622999191284,2.9983489513397217,23.501387594903377,72.8887407064054,0.3630877,0.2345421577515866,0.75065756,0.5323832263841218,0.03693333333333334,0.062,0.0474,0.10297500000000001,0.2582333333333333,0.31725000000000003,0.3328,0.3356,0.3136333333333334,0.17995,0.11382500000000001
15.11366081237793,2.9831368923187256,23.501387594903377,72.90109254156205,0.508719,0.34698972099853154,0.3587926,0.2476833946358944,0.07395,0.1042,0.14020000000000002,0.1807,0.23525,0.263125,0.29710000000000003,0.2947,0.29635,0.3441,0.2624
1.8878649473190308,3.002573013305664,23.501836752545437,72.88851612758437,0.32612842,0.18779514587985502,0.65499914,0.4681365507995787,0.046533333333333336,0.07845,0.06866666666666667,0.1324,0.24480000000000002,0.28815,0.3294,0.3083,0.3174,0.2217,0.1535
