agbd,agbd_se,lat,lon,ndvi_postmonsoon,evi_postmonsoon,ndvi_dryseason,evi_dryseason,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
53.60959243774414,17.135427474975586,20.028949864139367,72.99361901582635,0.5214228,0.2654539468268993,0.26532072,0.13923006244257344,0.06141666666666667,0.0805,0.10280000000000002,0.1361,0.162275,0.1776,0.17705,0.19895000000000002,0.221725,0.23255,0.17870000000000003
14.73190689086914,17.135299682617188,20.029848179423485,72.99451733111047,0.5355335,0.2773525155715873,0.5223133,0.27628059116431825,0.04343333333333333,0.06319999999999999,0.0636,0.10665,0.16975,0.196,0.20268333333333333,0.21163333333333334,0.20738000000000004,0.212425,0.15256666666666668
9.101248741149902,17.138498306274414,20.030072758244515,72.9947419099315,0.41157025,0.21235667582677906,0.28058052,0.14644879702773872,0.05650000000000001,0.07535000000000001,0.1041,0.1325666666666667,0.1676,0.18315,0.18530000000000002,0.20274999999999999,0.20738000000000004,0.2660666666666667,0.225975
14.327869415283203,17.135597229003906,20.030971073528637,72.99541564639459,0.4564249,0.24352439998478564,0.21701603,0.12253920732450266,0.06975,0.0932,0.127,0.1482,0.1731666666666667,0.1882,0.19740000000000002,0.20826666666666668,0.22690000000000002,0.2758666666666667,0.22319999999999998
10.794103622436523,17.140106201171875,20.031420231170696,72.99564022521562,0.3530043,0.22707468790171598,0.19550045,0.12475374104036553,0.08426666666666667,0.116,0.1633,0.19000000000000003,0.20765,0.224025,0.24266666666666667,0.2464,0.22690000000000002,0.321975,0.2681
18.612018585205078,17.132543563842773,20.031644809991725,72.99608938285769,0.4162178,0.2525707622177462,0.22659713,0.13904000000000005,0.075,0.1056,0.1483,0.16875,0.19753333333333334,0.21907500000000002,0.23520000000000002,0.244,0.2389,0.29958000000000007,0.233825
17.505751,17.133098602294922,20.032093967633784,72.99631396167871,0.4660939,0.27277951370182807,0.24234135,0.14551068337466533,0.07145,0.09897500000000001,0.1385,0.15555,0.1821666666666667,0.1988,0.2271,0.22505000000000003,0.2336666666666667,0.28900000000000003,0.22596666666666668
50.10898208618164,17.131559,20.032543125275843,72.99025033351091,0.51838934,0.29576165409453525,0.27004105,0.16041933321143415,0.06591250000000001,0.0912,0.13340000000000002,0.16635,0.19115,0.21053333333333332,0.23210000000000003,0.2446,0.23158333333333336,0.31000000000000005,0.22365000000000002
10.0938081741333,17.139151,20.032543125275843,72.99676311932078,0.39740178,0.2316267698146256,0.20259053,0.12184083341104963,0.07665,0.10300000000000001,0.1457,0.18428,0.2041,0.22235000000000002,0.21973333333333334,0.24355000000000002,0.24963333333333335,0.31875,0.26234999999999997
63.144229888916016,17.13208770751953,20.032992282917906,72.98890286058473,0.70776254,0.32953482438982906,0.3929961,0.17918568091544368,0.041875,0.057690000000000005,0.07020000000000001,0.11220000000000001,0.1481,0.16540000000000002,0.16110000000000002,0.192,0.21532500000000002,0.2122,0.14479999999999998
10.53866195678711,17.140541076660156,20.032992282917906,72.99698769814181,0.34660926,0.22379955344343766,0.219036,0.1434622762148338,0.08610000000000001,0.11641666666666667,0.16,0.1904,0.21465,0.23340000000000002,0.24975000000000003,0.2574,0.24963333333333335,0.32746666666666674,0.2768666666666667
37.6564826965332,17.130447387695312,20.033216861738936,72.98912743940576,0.63191354,0.37613047262269655,0.3560805,0.208714380950753,0.05765000000000001,0.08306666666666668,0.1104,0.162175,0.18882500000000002,0.211825,0.2325,0.23935,0.209425,0.2979,0.224475
67.27312469482422,17.124267578125,20.033441440559965,72.98912743940576,0.7588763,0.410060718502277,0.40790108,0.2029049570694816,0.0454875,0.06221666666666668,0.076625,0.12965,0.166575,0.18585000000000002,0.1822,0.2214,0.209425,0.24305000000000002,0.16105000000000003
10.445575714111328,17.140499,20.033441440559965,72.99743685578386,0.35093898,0.21508083514665421,0.21151236,0.13085399449035817,0.08080000000000001,0.10866666666666668,0.1452,0.16645000000000001,0.18937500000000002,0.20640000000000003,0.22310000000000002,0.22810000000000002,0.2354,0.2808333333333334,0.2344
47.799625396728516,17.13656997680664,20.033666019380995,72.98957659704782,0.47716627,0.28890976444105715,0.23905204,0.14491395733783063,0.0701,0.09901666666666667,0.1477,0.16585,0.19437500000000002,0.21636666666666668,0.2405,0.253475,0.2357,0.3064,0.22215000000000001
17.712289810180664,17.13273048400879,20.033666019380995,72.9976614346049,0.36635944,0.22894168466522677,0.235327,0.14410528928024374,0.077475,0.10386666666666666,0.1368,0.16616666666666668,0.18865,0.2058,0.22100000000000003,0.22785,0.2354,0.28728333333333333,0.2358
54.9727668762207,17.131261825561523,20.034115177023054,72.98980117586885,0.6779152,0.37786241657909003,0.3548387,0.20282157114825083,0.054,0.0762,0.10900000000000001,0.15215,0.18525000000000003,0.2082,0.2289,0.241,0.2357,0.26080000000000003,0.1771
37.21647644042969,17.127687454223633,20.034339755844083,72.98912743940576,0.7383685,0.4353418882896287,0.41466466,0.21881539012573759,0.04845000000000001,0.0668,0.081925,0.12155,0.15535,0.17653333333333335,0.198,0.20705,0.2089416666666667,0.2149,0.1422
70.301353,17.124061584472656,20.034564334665113,72.99025033351091,0.7067316,0.41622275036879197,0.37644485,0.2140547838135503,0.054900000000000004,0.078,0.0998,0.14013333333333333,0.1685,0.19460000000000002,0.2203,0.22115,0.23315000000000002,0.252,0.1774
10.8511962890625,17.140357971191406,20.034788913486143,72.99047491233193,0.42214888,0.24416718354883343,0.2279587,0.14103656139431267,0.07740000000000001,0.1048,0.1458,0.17163333333333333,0.19392500000000001,0.21143333333333336,0.2319,0.23843333333333336,0.23695,0.3112,0.251
13.899407386779785,17.13702964782715,20.035013492307176,72.99047491233193,0.4527727,0.2777154817971144,0.26729986,0.17130434782608697,0.08080000000000001,0.10640000000000001,0.135,0.16953333333333334,0.20070000000000002,0.21810000000000002,0.2335,0.24063333333333334,0.23695,0.29910000000000003,0.2426
24.972936630249023,17.130931854248047,20.035013492307176,72.99855974988901,0.50323975,0.2861845337525793,0.3496415,0.20135287759736709,0.06103333333333333,0.08739999999999999,0.1028,0.1534,0.18960000000000002,0.2066666666666667,0.21333333333333335,0.2288,0.23076666666666668,0.24530000000000002,0.18964999999999999
102.98542022705078,17.124408721923828,20.035238071128205,72.99923348635211,0.42922375,0.27557900908824395,0.24716006,0.15967975091738018,0.08233333333333334,0.1096,0.1458,0.17360000000000003,0.2023,0.21815,0.24153333333333335,0.24365000000000003,0.2378,0.28453333333333336,0.22785
