agbd,agbd_se,lat,lon,ndvi_postmonsoon,evi_postmonsoon,ndvi_dryseason,evi_dryseason,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
1.02217698097229,3.0072898864746094,20.500116230660055,72.99002575468988,0.5609476,0.27896183642140593,0.38926423,0.17732247460057632,0.044700000000000004,0.0606,0.06855,0.1028,0.14070000000000002,0.15889999999999999,0.15593333333333334,0.184,0.2207,0.1678,0.11420000000000001
7.822563171386719,2.988732099533081,20.500340809481084,72.99608938285769,0.6428416,0.36362293053238187,0.46359447,0.20871369294605807,0.040400000000000005,0.056266666666666666,0.0582,0.09400000000000001,0.1395,0.15607500000000002,0.1588,0.16765000000000002,0.16354000000000002,0.14525,0.1033
3.3590550422668457,2.9973020553588867,20.501239124765206,72.99564022521562,0.49649882,0.2938129581577987,0.3476823,0.20155258030045886,0.06440000000000001,0.08593333333333333,0.10026666666666667,0.12965000000000002,0.16835000000000003,0.18330000000000002,0.20715,0.199675,0.19847142857142858,0.19785000000000003,0.14902500000000002
48.00370407104492,2.9905219078063965,20.501239124765206,72.99653854049974,0.58721334,0.33583720837804537,0.38377059,0.1970736598051195,0.04855,0.06866666666666667,0.08416666666666667,0.1151,0.15145000000000003,0.16863333333333333,0.18899999999999997,0.18355,0.196275,0.19170833333333331,0.1457
10.567928314208984,2.985874891281128,20.501463703586236,72.99496648875254,0.5821561,0.3155429060776263,0.4111932,0.20289232674503377,0.047875,0.06465000000000001,0.07272500000000001,0.10665000000000001,0.1654,0.18685000000000002,0.1743,0.20315,0.21046,0.17500000000000002,0.12201666666666668
38.822289,2.985836982727051,20.501912861228295,72.9947419099315,0.6609533,0.38237671237528614,0.61200035,0.33333001215551084,0.037849999999999995,0.060608333333333334,0.053025,0.1165,0.17105,0.18980000000000002,0.2203,0.21185,0.19190000000000002,0.18715,0.1427
29.74775505065918,2.9827170372009277,20.502362018870354,72.99429275228945,0.6744724,0.3680894479973073,0.5647625,0.27381278469326686,0.035575,0.05356666666666667,0.052,0.07805000000000001,0.14818333333333333,0.17322500000000002,0.18695,0.191,0.19190000000000002,0.13740000000000002,0.0835
37.970706939697266,2.9854719638824463,20.502362018870354,72.99541564639459,0.75259805,0.46180112724729505,0.6277101,0.3279947863905885,0.0352,0.0536,0.04800833333333333,0.08316666666666667,0.1612,0.18665,0.2099,0.20815,0.214625,0.14890000000000003,0.085625
37.970706939697266,2.9854719638824463,20.502362018870354,72.99564022521562,0.7708978,0.49972404796548103,0.57455564,0.3051773824903111,0.039150000000000004,0.058050000000000004,0.05685,0.09570000000000001,0.16866666666666666,0.1945,0.2104,0.21781666666666671,0.214625,0.17420000000000002,0.1042
22.973761,2.981800079345703,20.502811176512413,72.99406817346842,0.650282,0.3409378960709759,0.57511467,0.2755608060771736,0.035500000000000004,0.053200000000000004,0.0494,0.09430000000000001,0.16135,0.18465,0.18313333333333337,0.2039,0.20655,0.1531,0.09462000000000001
4.699281215667725,2.9939379692077637,20.503260334154476,72.9947419099315,0.57048994,0.3200994320052033,0.49424788,0.23900995087542515,0.0441,0.06266666666666666,0.05825,0.0966,0.14636666666666667,0.16555,0.17210000000000003,0.1795,0.1902,0.1623,0.117175
66.177528,3.0028250217437744,20.503934070617564,72.9931698581843,0.4186536,0.2598930156221506,0.32430768,0.18507462686567164,0.06003333333333334,0.08675,0.10980000000000001,0.12905,0.166725,0.18385,0.2152,0.19925,0.18065,0.2002,0.15356666666666666
2.5404789447784424,2.9999499320983887,20.504383228259623,72.99272070054224,0.39540583,0.23948430181329125,0.6851605,0.45377047895273187,0.04376666666666667,0.064375,0.053200000000000004,0.09955,0.21725,0.25650000000000006,0.28475,0.27925,0.23583333333333334,0.19956666666666667,0.12340000000000001
15.914032936096191,2.9828379154205322,20.504832385901683,72.99227154290018,0.5095057,0.26834885350956245,0.41034618,0.20404610861828873,0.0458,0.0648,0.0758,0.1143,0.161825,0.185,0.18130000000000002,0.19990000000000002,0.201925,0.1754,0.12436666666666668
