agbd,agbd_se,lat,lon,ndvi_postmonsoon,evi_postmonsoon,ndvi_dryseason,evi_dryseason,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
15.361623764038086,2.9830400943756104,23.937968822985464,74.56230208072007,0.5027143,0.3114401561227002,0.2661832,0.1607930944963655,0.0686,0.09642,0.1366,0.1678,0.192725,0.2170666666666666,0.2357,0.25525,0.2628857142857143,0.35,0.25845
69.1142349243164,3.0050981044769287,23.348224838961,74.87469122077263,0.63894993,0.4718084715451137,0.47457194,0.3213247508305648,0.0614,0.0941,0.1028,0.1529,0.2446,0.2723,0.2885,0.29765,0.2949,0.2366,0.1561
41.190555572509766,2.9869189262390137,22.714912563656736,72.65899657249183,0.5990812,0.3940428882743969,0.5927172,0.3744498899779957,0.0462399999999999,0.0708,0.0686,0.12315,0.2442,0.2772,0.2682666666666667,0.29285,0.30085,0.2055666666666666,0.13808
1.1715970039367676,3.006324052810669,23.24896100006579,73.88901477527249,0.13691805,0.0343958500565352,0.46362877,0.2833020398257781,0.0589,0.084675,0.0855333333333333,0.1245,0.2147,0.2441,0.2334,0.2607333333333333,0.2927,0.2268,0.1557
11.410247802734377,17.138755798339844,21.50622934887392,73.87262052133731,0.36000267,0.1938085887108334,0.23468482,0.1458296937208639,0.083325,0.1085333333333333,0.1293,0.16236,0.1909,0.20715,0.2086,0.2258,0.236575,0.24665,0.1887333333333333
101.983963,3.0342390537261963,21.05909291620343,73.68127936581985,0.78212655,0.4992089266383547,0.4766312,0.274725483346749,0.0512,0.06675,0.07945,0.1166,0.17805,0.2045583333333333,0.22416,0.24128,0.248875,0.2192,0.1337499999999999
1.1715970039367676,3.006324052810669,23.83533630177481,72.94308878109463,0.5358219,0.3624927454394304,0.36316788,0.2348381212950296,0.0707,0.0968666666666666,0.1174,0.1448,0.2155666666666666,0.2397,0.2513,0.271,0.2865666666666667,0.2913,0.225
1.4534660577774048,3.004700899124145,23.038979802402853,74.43451673155407,0.6994384,0.5170730371938533,0.3935621,0.2621619635508524,0.0635666666666666,0.0926333333333333,0.1282666666666666,0.1691,0.23534,0.26765,0.29475,0.306275,0.30371,0.2928,0.2065
4.210343837738037,2.9950549602508545,22.712891354267462,73.36776733166214,0.5018868,0.3007300213192068,0.2725999,0.1510154941373534,0.064,0.0846,0.111625,0.1226666666666666,0.1507666666666667,0.169625,0.19529,0.191025,0.20605,0.2371,0.1706
25.07505989074707,2.981921911239624,23.11533660155301,74.20275138825123,0.42677924,0.2689559534363928,0.5287767,0.3388328456286257,0.0513857142857142,0.0785142857142857,0.084025,0.1204333333333333,0.2402,0.2780833333333333,0.2726,0.303,0.2926999999999999,0.2395166666666666,0.1590333333333333
